,gt,lt,td
8623,2020-06-22 17:35:59,卫星定位,13039
8624,2020-06-22 17:36:09,卫星定位,13039
8625,2020-06-22 17:36:19,卫星定位,13039
8626,2020-06-22 17:36:29,卫星定位,13040
8627,2020-06-22 17:36:39,卫星定位,13040
8628,2020-06-22 17:36:49,卫星定位,13040
8629,2020-06-22 17:36:59,卫星定位,13040
8630,2020-06-22 17:37:09,卫星定位,13040
8631,2020-06-22 17:37:19,卫星定位,13040
8632,2020-06-22 17:37:29,卫星定位,13040
8633,2020-06-22 17:37:39,卫星定位,13040
8634,2020-06-22 17:37:49,卫星定位,13040
8635,2020-06-22 17:37:59,卫星定位,13040
8636,2020-06-22 17:38:09,卫星定位,13040
8637,2020-06-22 17:38:19,卫星定位,13040
8638,2020-06-22 17:38:29,卫星定位,13041
8639,2020-06-22 17:38:39,卫星定位,13041
8640,2020-06-22 17:38:49,卫星定位,13041
8641,2020-06-22 17:38:59,卫星定位,13041
8642,2020-06-22 17:39:09,卫星定位,13041
8643,2020-06-22 17:39:19,卫星定位,13041
8644,2020-06-22 17:39:29,卫星定位,13041
8645,2020-06-22 17:39:39,卫星定位,13041
8646,2020-06-22 17:39:49,卫星定位,13041
8647,2020-06-22 17:40:39,卫星定位,13041
8648,2020-06-22 17:40:49,卫星定位,13041
8649,2020-06-22 17:40:59,卫星定位,13041
8650,2020-06-22 17:41:09,卫星定位,13041
8651,2020-06-22 17:41:19,卫星定位,13041
8652,2020-06-22 17:41:29,卫星定位,13041
8653,2020-06-22 17:41:39,卫星定位,13041
8654,2020-06-22 17:41:49,卫星定位,13041
8655,2020-06-22 17:41:59,卫星定位,13041
8656,2020-06-22 17:42:09,卫星定位,13041
8657,2020-06-22 17:42:19,卫星定位,13041
8658,2020-06-22 17:42:29,卫星定位,13042
8659,2020-06-22 17:42:39,卫星定位,13042
8660,2020-06-22 17:42:49,卫星定位,13042
8661,2020-06-22 17:42:59,卫星定位,13042
8662,2020-06-22 17:43:09,卫星定位,13042
8663,2020-06-22 17:43:19,卫星定位,13042
8664,2020-06-22 17:43:29,卫星定位,13042
8665,2020-06-22 17:43:39,卫星定位,13042
8666,2020-06-22 17:43:49,卫星定位,13042
8667,2020-06-22 17:43:59,卫星定位,13042
8668,2020-06-22 17:44:09,卫星定位,13042
8669,2020-06-22 17:44:19,卫星定位,13042
8670,2020-06-22 17:44:29,卫星定位,13042
8671,2020-06-22 17:44:39,卫星定位,13042
8672,2020-06-22 17:44:49,卫星定位,13042
8673,2020-06-22 17:44:59,卫星定位,13042
8674,2020-06-22 17:45:09,卫星定位,13042
8675,2020-06-22 17:45:19,卫星定位,13042
8676,2020-06-22 17:45:29,卫星定位,13042
8677,2020-06-22 17:45:39,卫星定位,13042
8678,2020-06-22 17:45:49,卫星定位,13042
8679,2020-06-22 17:45:59,卫星定位,13042
8680,2020-06-22 17:46:09,卫星定位,13042
8681,2020-06-22 17:46:29,卫星定位,13042
8682,2020-06-22 17:46:39,卫星定位,13042
8683,2020-06-22 17:46:49,卫星定位,13042
8684,2020-06-22 17:47:09,卫星定位,13042
8685,2020-06-22 17:47:19,卫星定位,13042
8686,2020-06-22 17:47:29,卫星定位,13042
8687,2020-06-22 17:47:39,卫星定位,13042
8688,2020-06-22 17:47:49,卫星定位,13042
8689,2020-06-22 17:48:09,卫星定位,13042
8690,2020-06-22 17:48:19,卫星定位,13042
8691,2020-06-22 17:48:29,卫星定位,13042
8692,2020-06-22 17:48:39,卫星定位,13042
8693,2020-06-22 17:48:49,卫星定位,13043
8694,2020-06-22 17:48:59,卫星定位,13043
8695,2020-06-22 17:49:09,卫星定位,13043
8696,2020-06-22 17:49:19,卫星定位,13043
8697,2020-06-22 17:49:29,卫星定位,13043
8698,2020-06-22 17:49:39,卫星定位,13043
8699,2020-06-22 17:49:49,卫星定位,13043
8700,2020-06-22 17:49:59,卫星定位,13043
8701,2020-06-22 17:50:09,卫星定位,13043
8702,2020-06-22 17:50:19,卫星定位,13043
8703,2020-06-22 17:50:29,卫星定位,13043
8704,2020-06-22 17:50:39,卫星定位,13043
8705,2020-06-22 17:50:49,卫星定位,13043
8706,2020-06-22 17:50:59,卫星定位,13043
8707,2020-06-22 17:51:09,卫星定位,13043
8708,2020-06-22 17:51:19,卫星定位,13043
8709,2020-06-22 17:51:29,卫星定位,13043
8710,2020-06-22 17:51:39,卫星定位,13043
8711,2020-06-22 17:51:49,卫星定位,13044
8712,2020-06-22 17:51:59,卫星定位,13044
8713,2020-06-22 17:52:09,卫星定位,13044
8714,2020-06-22 17:52:19,卫星定位,13044
8715,2020-06-22 17:52:29,卫星定位,13044
8716,2020-06-22 17:52:49,卫星定位,13044
8717,2020-06-22 17:53:09,卫星定位,13044
8718,2020-06-22 17:53:19,卫星定位,13045
8719,2020-06-22 17:53:29,卫星定位,13045
8720,2020-06-22 17:53:39,卫星定位,13045
8721,2020-06-22 17:53:49,卫星定位,13045
8722,2020-06-22 17:53:59,卫星定位,13045
8723,2020-06-22 17:54:19,卫星定位,13045
8724,2020-06-22 17:54:29,卫星定位,13045
8725,2020-06-22 17:54:39,卫星定位,13045
8726,2020-06-22 17:54:49,卫星定位,13045
8727,2020-06-22 17:54:59,卫星定位,13045
8728,2020-06-22 17:55:09,卫星定位,13045
8729,2020-06-22 17:55:19,卫星定位,13045
8730,2020-06-22 17:55:32,卫星定位,13045
8731,2020-06-22 17:55:42,卫星定位,13046
8732,2020-06-22 17:55:52,卫星定位,13046
8733,2020-06-22 17:56:02,卫星定位,13046
8734,2020-06-22 17:56:12,卫星定位,13046
8735,2020-06-22 17:56:22,卫星定位,13046
8736,2020-06-22 17:56:32,卫星定位,13046
8737,2020-06-22 17:56:42,卫星定位,13046
8738,2020-06-22 17:56:52,卫星定位,13046
8739,2020-06-22 17:57:02,卫星定位,13046
8740,2020-06-22 17:57:12,卫星定位,13046
8741,2020-06-22 17:57:22,卫星定位,13046
8742,2020-06-22 17:57:32,卫星定位,13046
8743,2020-06-22 17:57:42,卫星定位,13046
8744,2020-06-22 17:57:52,卫星定位,13046
8745,2020-06-22 17:58:02,卫星定位,13046
8746,2020-06-22 17:58:12,卫星定位,13047
8747,2020-06-22 17:58:22,卫星定位,13047
8748,2020-06-22 17:58:32,卫星定位,13047
8749,2020-06-22 17:58:42,卫星定位,13047
8750,2020-06-22 17:58:52,卫星定位,13047
8751,2020-06-22 17:59:02,卫星定位,13047
8752,2020-06-22 17:59:12,卫星定位,13047
8753,2020-06-22 17:59:22,卫星定位,13047
8754,2020-06-22 17:59:32,卫星定位,13047
8755,2020-06-22 17:59:42,卫星定位,13047
8756,2020-06-22 17:59:52,卫星定位,13047
8757,2020-06-22 18:00:02,卫星定位,13047
8758,2020-06-22 18:00:12,卫星定位,13047
8759,2020-06-22 18:00:22,卫星定位,13047
8760,2020-06-22 18:00:32,卫星定位,13047
8761,2020-06-22 18:00:42,卫星定位,13047
8762,2020-06-22 18:00:52,卫星定位,13047
8763,2020-06-22 18:01:12,卫星定位,13048
8764,2020-06-22 18:01:22,卫星定位,13048
8765,2020-06-22 18:01:32,卫星定位,13048
8766,2020-06-22 18:01:52,卫星定位,13048
8767,2020-06-22 18:02:02,卫星定位,13048
8768,2020-06-22 18:02:12,卫星定位,13048
8769,2020-06-22 18:02:32,卫星定位,13048
8770,2020-06-22 18:02:42,卫星定位,13048
8771,2020-06-22 18:03:02,卫星定位,13048
8772,2020-06-22 18:03:12,卫星定位,13048
8773,2020-06-22 18:03:22,卫星定位,13049
8774,2020-06-22 18:03:32,卫星定位,13049
8775,2020-06-22 18:03:42,卫星定位,13049
8776,2020-06-22 18:03:52,卫星定位,13049
8777,2020-06-22 18:04:02,卫星定位,13049
8778,2020-06-22 18:04:12,卫星定位,13049
8779,2020-06-22 18:04:22,卫星定位,13049
8780,2020-06-22 18:04:32,卫星定位,13049
8781,2020-06-22 18:04:42,卫星定位,13049
8782,2020-06-22 18:04:52,卫星定位,13050
8783,2020-06-22 18:05:02,卫星定位,13050
8784,2020-06-22 18:05:12,卫星定位,13050
8785,2020-06-22 18:05:22,卫星定位,13050
8786,2020-06-22 18:05:32,卫星定位,13050
8787,2020-06-22 18:05:42,卫星定位,13050
8788,2020-06-22 18:05:52,卫星定位,13050
8789,2020-06-22 18:06:02,卫星定位,13050
8790,2020-06-22 18:06:12,卫星定位,13050
8791,2020-06-22 18:06:32,卫星定位,13050
8792,2020-06-22 18:06:42,卫星定位,13050
8793,2020-06-22 18:06:52,卫星定位,13051
8794,2020-06-22 18:07:02,卫星定位,13051
8795,2020-06-22 18:07:12,卫星定位,13051
8796,2020-06-22 18:07:22,卫星定位,13051
8797,2020-06-22 18:07:32,卫星定位,13051
8798,2020-06-22 18:07:42,卫星定位,13051
8799,2020-06-22 18:07:52,卫星定位,13051
8800,2020-06-22 18:08:02,卫星定位,13051
8801,2020-06-22 18:08:12,卫星定位,13051
8802,2020-06-22 18:08:22,卫星定位,13051
8803,2020-06-22 18:08:32,卫星定位,13051
8804,2020-06-22 18:08:42,卫星定位,13051
8805,2020-06-22 18:08:52,卫星定位,13051
8806,2020-06-22 18:09:02,卫星定位,13051
8807,2020-06-22 18:09:12,卫星定位,13051
8808,2020-06-22 18:09:22,卫星定位,13051
8809,2020-06-22 18:09:32,卫星定位,13051
8810,2020-06-22 18:09:42,卫星定位,13051
8811,2020-06-22 18:09:52,卫星定位,13052
8812,2020-06-22 18:10:02,卫星定位,13052
8813,2020-06-22 18:10:12,卫星定位,13052
8814,2020-06-22 18:10:22,卫星定位,13052
8815,2020-06-22 18:10:32,卫星定位,13052
8816,2020-06-22 18:10:42,卫星定位,13052
8817,2020-06-22 18:10:52,卫星定位,13052
8818,2020-06-22 18:11:02,卫星定位,13052
8819,2020-06-22 18:11:12,卫星定位,13052
8820,2020-06-22 18:11:22,卫星定位,13052
8821,2020-06-22 18:11:32,卫星定位,13052
8822,2020-06-22 18:11:42,卫星定位,13052
8823,2020-06-22 18:11:52,卫星定位,13052
8824,2020-06-22 18:12:02,卫星定位,13052
8825,2020-06-22 18:12:22,卫星定位,13053
8826,2020-06-22 18:12:32,卫星定位,13053
8827,2020-06-22 18:12:42,卫星定位,13053
8828,2020-06-22 18:12:52,卫星定位,13053
8829,2020-06-22 18:13:02,卫星定位,13053
8830,2020-06-22 18:14:42,卫星定位,13054
8831,2020-06-22 18:15:42,卫星定位,13055
8832,2020-06-22 18:16:12,卫星定位,13056
8833,2020-06-22 18:16:22,卫星定位,13056
8834,2020-06-22 18:16:32,卫星定位,13056
8835,2020-06-22 18:16:42,卫星定位,13056
8836,2020-06-22 18:16:52,卫星定位,13056
8837,2020-06-22 18:17:02,卫星定位,13056
8838,2020-06-22 18:17:12,卫星定位,13056
8839,2020-06-22 18:17:42,卫星定位,13056
8840,2020-06-22 18:17:52,卫星定位,13057
8841,2020-06-22 18:18:02,卫星定位,13057
8842,2020-06-22 18:18:12,卫星定位,13057
8843,2020-06-22 18:18:22,卫星定位,13057
8844,2020-06-22 18:18:32,卫星定位,13057
8845,2020-06-22 18:18:42,卫星定位,13057
8846,2020-06-22 18:18:52,卫星定位,13057
8847,2020-06-22 18:19:02,卫星定位,13057
8848,2020-06-22 18:19:12,卫星定位,13057
8849,2020-06-22 18:19:22,卫星定位,13057
8850,2020-06-22 18:19:32,卫星定位,13057
8851,2020-06-22 18:19:42,卫星定位,13057
8852,2020-06-22 18:19:52,卫星定位,13057
8853,2020-06-22 18:20:02,卫星定位,13057
8854,2020-06-22 18:20:12,卫星定位,13057
8855,2020-06-22 18:20:42,卫星定位,13057
8856,2020-06-22 18:20:52,卫星定位,13057
8857,2020-06-22 18:21:02,卫星定位,13057
8858,2020-06-22 18:21:12,卫星定位,13057
8859,2020-06-22 18:21:22,卫星定位,13057
8860,2020-06-22 18:21:32,卫星定位,13057
8861,2020-06-22 18:21:42,卫星定位,13057
8862,2020-06-22 18:21:52,卫星定位,13057
8863,2020-06-22 18:22:12,卫星定位,13057
8864,2020-06-22 18:22:22,卫星定位,13057
8865,2020-06-22 18:22:32,卫星定位,13057
8866,2020-06-22 18:22:42,卫星定位,13057
8867,2020-06-22 18:22:52,卫星定位,13057
8868,2020-06-22 18:23:02,卫星定位,13057
8869,2020-06-22 18:23:12,卫星定位,13057
8870,2020-06-22 18:23:22,卫星定位,13057
8871,2020-06-22 18:23:32,卫星定位,13057
8872,2020-06-22 18:24:42,卫星定位,13058
8873,2020-06-22 18:24:52,卫星定位,13058
8874,2020-06-22 18:25:02,卫星定位,13058
8875,2020-06-22 18:25:12,卫星定位,13058
8876,2020-06-22 18:25:22,卫星定位,13058
8877,2020-06-22 18:25:32,卫星定位,13058
8878,2020-06-22 18:25:42,卫星定位,13058
8879,2020-06-22 18:25:52,卫星定位,13058
8880,2020-06-22 18:26:02,卫星定位,13058
8881,2020-06-22 18:26:12,卫星定位,13058
8882,2020-06-22 18:26:22,卫星定位,13058
8883,2020-06-22 18:26:32,卫星定位,13058
8884,2020-06-22 18:26:42,卫星定位,13058
8885,2020-06-22 18:26:52,卫星定位,13058
8886,2020-06-22 18:27:02,卫星定位,13058
8887,2020-06-22 18:27:12,卫星定位,13058
8888,2020-06-22 18:27:19,卫星定位,13058
8889,2020-06-22 18:35:43,正在定位,13058
8890,2020-06-22 18:45:01,正在定位,13058
8891,2020-06-22 18:54:18,正在定位,13058
8892,2020-06-22 19:03:37,正在定位,13058
8893,2020-06-22 19:12:55,正在定位,13058
8894,2020-06-22 19:22:11,正在定位,13058
8895,2020-06-22 19:32:02,正在定位,13058
8896,2020-06-22 19:41:20,正在定位,13058
8897,2020-06-22 19:50:39,正在定位,13058
8898,2020-06-22 20:00:32,正在定位,13058
8899,2020-06-22 20:09:48,正在定位,13058
8900,2020-06-22 20:19:04,正在定位,13058
8901,2020-06-22 20:28:20,正在定位,13058
8902,2020-06-22 20:37:35,正在定位,13058
8903,2020-06-22 20:46:53,正在定位,13058
8904,2020-06-22 20:56:12,正在定位,13058
8905,2020-06-22 21:05:30,正在定位,13058
8906,2020-06-22 21:24:02,正在定位,13058
8907,2020-06-22 21:33:20,正在定位,13058
8908,2020-06-22 21:42:39,正在定位,13058
8909,2020-06-22 21:51:56,正在定位,13058
8910,2020-06-22 22:01:15,正在定位,13058
8911,2020-06-22 22:10:32,正在定位,13058
8912,2020-06-22 22:19:48,正在定位,13058
8913,2020-06-22 22:29:08,正在定位,13058
8914,2020-06-22 22:38:26,正在定位,13058
8915,2020-06-22 22:47:43,正在定位,13058
8916,2020-06-22 22:56:58,正在定位,13058
8917,2020-06-22 23:06:17,正在定位,13058
8918,2020-06-22 23:15:32,正在定位,13058
8919,2020-06-22 23:24:51,正在定位,13058
8920,2020-06-22 23:34:07,正在定位,13058
8921,2020-06-22 23:43:22,正在定位,13058
8922,2020-06-22 23:52:41,正在定位,13058
8923,2020-06-23 00:01:56,正在定位,13058
8924,2020-06-23 00:11:12,正在定位,13058
8925,2020-06-23 00:20:30,正在定位,13058
8926,2020-06-23 00:29:49,正在定位,13058
8927,2020-06-23 00:39:09,正在定位,13058
8928,2020-06-23 00:48:23,正在定位,13058
8929,2020-06-23 00:57:39,正在定位,13058
8930,2020-06-23 01:06:57,正在定位,13058
8931,2020-06-23 01:16:16,正在定位,13058
8932,2020-06-23 01:25:35,正在定位,13058
8933,2020-06-23 01:34:53,正在定位,13058
8934,2020-06-23 01:44:09,正在定位,13058
8935,2020-06-23 01:53:24,正在定位,13058
8936,2020-06-23 02:02:45,正在定位,13058
8937,2020-06-23 02:11:58,正在定位,13058
8938,2020-06-23 02:21:14,正在定位,13058
8939,2020-06-23 02:30:33,正在定位,13058
8940,2020-06-23 02:39:52,正在定位,13058
8941,2020-06-23 02:49:08,正在定位,13058
8942,2020-06-23 02:58:27,正在定位,13058
8943,2020-06-23 03:07:47,正在定位,13058
8944,2020-06-23 03:17:05,正在定位,13058
8945,2020-06-23 03:26:23,正在定位,13058
8946,2020-06-23 03:35:43,正在定位,13058
8947,2020-06-23 03:45:01,正在定位,13058
8948,2020-06-23 03:54:17,正在定位,13058
8949,2020-06-23 04:03:35,正在定位,13058
8950,2020-06-23 04:12:50,正在定位,13058
8951,2020-06-23 04:22:09,正在定位,13058
8952,2020-06-23 04:31:27,正在定位,13058
8953,2020-06-23 04:40:46,正在定位,13058
8954,2020-06-23 04:50:01,正在定位,13058
8955,2020-06-23 04:59:20,正在定位,13058
8956,2020-06-23 05:08:39,正在定位,13058
8957,2020-06-23 05:17:54,正在定位,13058
8958,2020-06-23 05:27:10,正在定位,13058
8959,2020-06-23 05:36:26,正在定位,13058
8960,2020-06-23 05:44:09,正在定位,13058
8961,2020-06-23 05:44:19,卫星定位,13058
8962,2020-06-23 05:44:29,卫星定位,13058
8963,2020-06-23 05:44:39,卫星定位,13058
8964,2020-06-23 05:44:49,卫星定位,13058
8965,2020-06-23 05:44:59,卫星定位,13058
8966,2020-06-23 05:45:09,卫星定位,13058
8967,2020-06-23 05:45:19,卫星定位,13058
8968,2020-06-23 05:45:29,卫星定位,13058
8969,2020-06-23 05:45:39,卫星定位,13058
8970,2020-06-23 05:45:49,卫星定位,13058
8971,2020-06-23 05:45:59,卫星定位,13058
8972,2020-06-23 05:46:09,卫星定位,13058
8973,2020-06-23 05:46:19,卫星定位,13058
8974,2020-06-23 05:46:29,卫星定位,13058
8975,2020-06-23 05:46:39,卫星定位,13058
8976,2020-06-23 05:46:49,卫星定位,13058
8977,2020-06-23 05:46:59,卫星定位,13058
8978,2020-06-23 05:47:09,卫星定位,13058
8979,2020-06-23 05:47:19,卫星定位,13058
8980,2020-06-23 05:47:29,卫星定位,13058
8981,2020-06-23 05:47:39,卫星定位,13058
8982,2020-06-23 05:47:49,卫星定位,13058
8983,2020-06-23 05:47:59,卫星定位,13058
8984,2020-06-23 05:48:09,卫星定位,13058
8985,2020-06-23 05:48:19,卫星定位,13058
8986,2020-06-23 05:48:29,卫星定位,13058
8987,2020-06-23 05:48:39,卫星定位,13058
8988,2020-06-23 05:48:49,卫星定位,13058
8989,2020-06-23 05:48:59,卫星定位,13058
8990,2020-06-23 05:49:09,卫星定位,13058
8991,2020-06-23 05:49:19,卫星定位,13058
8992,2020-06-23 05:49:29,卫星定位,13058
8993,2020-06-23 05:49:39,卫星定位,13058
8994,2020-06-23 05:49:49,卫星定位,13058
8995,2020-06-23 05:49:59,卫星定位,13058
8996,2020-06-23 05:50:09,卫星定位,13058
8997,2020-06-23 05:50:19,卫星定位,13058
8998,2020-06-23 05:50:29,卫星定位,13058
8999,2020-06-23 05:50:39,卫星定位,13058
9000,2020-06-23 05:50:49,卫星定位,13058
9001,2020-06-23 05:50:59,卫星定位,13058
9002,2020-06-23 05:51:12,卫星定位,13058
9003,2020-06-23 05:51:22,卫星定位,13059
9004,2020-06-23 05:51:32,卫星定位,13059
9005,2020-06-23 05:51:42,卫星定位,13059
9006,2020-06-23 05:51:52,卫星定位,13059
9007,2020-06-23 05:52:02,卫星定位,13059
9008,2020-06-23 05:52:12,卫星定位,13059
9009,2020-06-23 05:52:22,卫星定位,13059
9010,2020-06-23 05:52:32,卫星定位,13059
9011,2020-06-23 05:52:42,卫星定位,13059
9012,2020-06-23 05:52:52,卫星定位,13059
9013,2020-06-23 05:55:32,卫星定位,13060
9014,2020-06-23 05:55:42,卫星定位,13060
9015,2020-06-23 05:55:52,卫星定位,13060
9016,2020-06-23 05:56:02,卫星定位,13061
9017,2020-06-23 05:56:12,卫星定位,13061
9018,2020-06-23 05:56:22,卫星定位,13061
9019,2020-06-23 05:56:32,卫星定位,13061
9020,2020-06-23 05:56:42,卫星定位,13061
9021,2020-06-23 05:56:52,卫星定位,13061
9022,2020-06-23 05:57:02,卫星定位,13062
9023,2020-06-23 05:57:12,卫星定位,13062
9024,2020-06-23 05:57:22,卫星定位,13062
9025,2020-06-23 05:57:32,卫星定位,13062
9026,2020-06-23 05:57:42,卫星定位,13062
9027,2020-06-23 05:57:52,卫星定位,13063
9028,2020-06-23 05:58:02,卫星定位,13063
9029,2020-06-23 05:58:12,卫星定位,13063
9030,2020-06-23 05:58:22,卫星定位,13063
9031,2020-06-23 05:58:32,卫星定位,13063
9032,2020-06-23 05:58:42,卫星定位,13064
9033,2020-06-23 05:58:52,卫星定位,13064
9034,2020-06-23 05:59:02,卫星定位,13064
9035,2020-06-23 05:59:12,卫星定位,13064
9036,2020-06-23 05:59:32,卫星定位,13065
9037,2020-06-23 05:59:42,卫星定位,13065
9038,2020-06-23 05:59:52,卫星定位,13065
9039,2020-06-23 06:00:02,卫星定位,13065
9040,2020-06-23 06:00:12,卫星定位,13066
9041,2020-06-23 06:00:32,卫星定位,13066
9042,2020-06-23 06:00:42,卫星定位,13066
9043,2020-06-23 06:00:52,卫星定位,13066
9044,2020-06-23 06:01:02,卫星定位,13067
9045,2020-06-23 06:01:12,卫星定位,13067
9046,2020-06-23 06:01:22,卫星定位,13067
9047,2020-06-23 06:01:32,卫星定位,13067
9048,2020-06-23 06:01:42,卫星定位,13067
9049,2020-06-23 06:01:52,卫星定位,13068
9050,2020-06-23 06:02:02,卫星定位,13068
9051,2020-06-23 06:02:12,卫星定位,13068
9052,2020-06-23 06:02:22,卫星定位,13068
9053,2020-06-23 06:02:32,卫星定位,13068
9054,2020-06-23 06:02:42,卫星定位,13069
9055,2020-06-23 06:02:52,卫星定位,13069
9056,2020-06-23 06:03:02,卫星定位,13069
9057,2020-06-23 06:03:12,卫星定位,13069
9058,2020-06-23 06:03:22,卫星定位,13069
9059,2020-06-23 06:03:32,卫星定位,13070
9060,2020-06-23 06:03:42,卫星定位,13070
9061,2020-06-23 06:03:52,卫星定位,13070
9062,2020-06-23 06:04:02,卫星定位,13070
9063,2020-06-23 06:04:12,卫星定位,13070
9064,2020-06-23 06:04:22,卫星定位,13071
9065,2020-06-23 06:04:32,卫星定位,13071
9066,2020-06-23 06:04:42,卫星定位,13071
9067,2020-06-23 06:04:52,卫星定位,13071
9068,2020-06-23 06:05:42,卫星定位,13072
9069,2020-06-23 06:05:52,卫星定位,13072
9070,2020-06-23 06:06:02,卫星定位,13073
9071,2020-06-23 06:06:12,卫星定位,13073
9072,2020-06-23 06:06:22,卫星定位,13073
9073,2020-06-23 06:06:42,卫星定位,13073
9074,2020-06-23 06:06:52,卫星定位,13074
9075,2020-06-23 06:07:02,卫星定位,13074
9076,2020-06-23 06:07:12,卫星定位,13074
9077,2020-06-23 06:07:22,卫星定位,13074
9078,2020-06-23 06:07:32,卫星定位,13074
9079,2020-06-23 06:07:42,卫星定位,13074
9080,2020-06-23 06:07:52,卫星定位,13074
9081,2020-06-23 06:08:02,卫星定位,13074
9082,2020-06-23 06:08:12,卫星定位,13074
9083,2020-06-23 06:08:22,卫星定位,13074
9084,2020-06-23 06:08:32,卫星定位,13074
